"Kod";"Nazwa";"gminy łącznie z miastami na prawach powiatu;ogółem;2016;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2017;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2018;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2019;[zł]";
2001011;"Augustów (1)";3604,65;4098,96;4374,56;4829,68;
2001022;"Augustów (2)";3840,96;4096,47;4762,31;5129,59;
2001032;"Bargłów Kościelny (2)";4001,40;4642,65;5148,68;5130,83;
2001043;"Lipsk (3)";3676,52;3934,30;4554,99;4668,21;
2001052;"Nowinka (2)";3905,81;4156,43;4346,51;4680,09;
2001062;"Płaska (2)";5188,06;4437,06;4807,44;5676,03;
2001072;"Sztabin (2)";3778,82;4527,14;4671,37;4495,60;
2002013;"Choroszcz (3)";3258,91;3448,08;4529,32;5188,35;
2002023;"Czarna Białostocka (3)";3186,04;3633,00;4573,53;4998,27;
2002032;"Dobrzyniewo Duże (2)";3694,45;4007,74;4703,75;5651,22;
2002042;"Gródek (2)";3918,47;4142,76;4708,72;5245,68;
2002052;"Juchnowiec Kościelny (2)";3969,50;4214,14;4923,83;6384,71;
2002063;"Łapy (3)";3375,19;3896,04;4314,58;4549,20;
2002073;"Michałowo (3)";4309,94;4814,52;4768,28;5539,34;
2002082;"Poświętne (2)";3715,00;4171,78;4173,98;4605,33;
2002093;"Supraśl (3)";3548,30;3817,05;4732,42;4884,37;
2002103;"Suraż (3)";4296,80;4456,32;5295,73;6049,23;
2002112;"Turośń Kościelna (2)";3940,43;4496,42;5241,64;5504,61;
2002123;"Tykocin (3)";3799,77;4258,98;5161,66;5083,90;
2002133;"Wasilków (3)";3358,49;3558,62;4154,36;5146,22;
2002143;"Zabłudów (3)";3658,20;3983,83;4431,89;5753,60;
2002152;"Zawady (2)";3598,70;3979,66;4697,48;5288,49;
2003011;"Bielsk Podlaski (1)";3306,28;3490,08;3878,01;4736,50;
2003021;"Brańsk (1)";4190,88;4452,91;5255,38;6498,65;
2003032;"Bielsk Podlaski (2)";3653,58;3753,64;3986,51;5116,43;
2003042;"Boćki (2)";3734,55;3944,95;4228,33;4855,12;
2003052;"Brańsk (2)";3730,95;3865,82;4530,37;4880,76;
2003062;"Orla (2)";5401,56;5433,84;5499,28;6399,34;
2003072;"Rudka (2)";4036,59;4200,69;4375,31;5338,94;
2003082;"Wyszki (2)";4047,79;4234,97;4746,23;5095,57;
2004011;"Grajewo (1)";3797,33;3862,03;4156,28;4709,62;
2004022;"Grajewo (2)";4256,77;4677,76;5473,15;5206,20;
2004032;"Radziłów (2)";4402,03;4958,94;5549,44;5859,42;
2004043;"Rajgród (3)";4268,12;5759,43;5496,72;4871,30;
2004053;"Szczuczyn (3)";4500,32;4350,78;5141,80;6168,19;
2004062;"Wąsosz (2)";4072,10;4629,59;5406,24;6248,05;
2005011;"Hajnówka (1)";3362,74;3768,74;3848,60;4582,09;
2005022;"Białowieża (2)";4324,00;4874,50;4912,19;5599,57;
2005032;"Czeremcha (2)";3723,26;3869,75;4080,68;5365,14;
2005042;"Czyże (2)";3549,49;3745,52;3937,69;4545,04;
2005052;"Dubicze Cerkiewne (2)";3769,64;4767,66;4890,92;5729,78;
2005062;"Hajnówka (2)";3687,22;4190,63;4045,60;4905,21;
2005073;"Kleszczele (3)";3303,57;3269,26;3640,73;4231,05;
2005082;"Narew (2)";4450,57;4667,91;5042,81;5461,86;
2005092;"Narewka (2)";4316,82;5390,05;5115,07;6727,31;
2006011;"Kolno (1)";3549,18;3662,53;4075,34;5238,59;
2006022;"Grabowo (2)";4454,23;5194,68;5375,53;6013,17;
2006032;"Kolno (2)";3898,31;4394,41;4920,06;5508,32;
2006042;"Mały Płock (2)";3731,27;4026,98;4278,39;4878,55;
2006053;"Stawiski (3)";4129,83;4243,15;4633,98;4942,87;
2006062;"Turośl (2)";5223,80;5319,16;5900,41;6167,37;
2007013;"Jedwabne (3)";3868,93;4115,68;4440,04;5430,33;
2007022;"Łomża (2)";3706,33;3804,28;4013,42;5358,32;
2007032;"Miastkowo (2)";4616,63;4698,10;5060,46;5780,98;
2007043;"Nowogród (3)";3807,00;4365,01;4713,22;5860,83;
2007052;"Piątnica (2)";3650,86;3876,89;4446,09;5139,71;
2007062;"Przytuły (2)";4121,57;4721,49;5125,03;6041,55;
2007072;"Śniadowo (2)";3948,26;4264,49;4954,67;5604,22;
2007082;"Wizna (2)";3313,83;3766,08;4348,97;4978,76;
2007092;"Zbójna (2)";4449,99;4741,17;5868,30;5236,51;
2008013;"Goniądz (3)";3940,20;4485,62;5213,26;5001,70;
2008022;"Jasionówka (2)";3683,32;3821,53;4691,33;5189,77;
2008032;"Jaświły (2)";3527,75;3985,75;4716,75;5005,25;
2008043;"Knyszyn (3)";3768,31;4097,70;4678,43;5333,98;
2008052;"Krypno (2)";4023,09;4415,78;5352,35;5319,16;
2008063;"Mońki (3)";3167,72;3462,09;3924,90;4397,79;
2008072;"Trzcianne (2)";3954,33;4172,13;4825,20;6178,60;
2009011;"Sejny (1)";3626,77;4115,91;4226,17;4878,86;
2009022;"Giby (2)";4369,73;4418,38;4462,69;5168,52;
2009032;"Krasnopol (2)";3561,78;4049,21;5753,54;5483,75;
2009042;"Puńsk (2)";4728,60;5207,84;5279,16;6308,40;
2009052;"Sejny (2)";3782,83;3944,56;4122,69;4923,08;
2010011;"Siemiatycze (1)";3303,00;3576,07;3861,27;4463,01;
2010023;"Drohiczyn (3)";4433,78;4648,40;4917,74;5568,23;
2010032;"Dziadkowice (2)";3326,58;3551,55;5185,32;4431,17;
2010042;"Grodzisk (2)";3296,90;3407,21;3955,43;4537,87;
2010052;"Mielnik (2)";8034,10;8729,31;8868,47;9265,97;
2010062;"Milejczyce (2)";3985,08;3907,26;4444,39;5136,70;
2010072;"Nurzec-Stacja (2)";3658,57;3611,75;3936,73;4396,32;
2010082;"Perlejewo (2)";3576,23;3554,88;4208,12;5942,24;
2010092;"Siemiatycze (2)";3202,46;3589,11;4699,03;5021,46;
2011013;"Dąbrowa Białostocka (3)";3366,95;3535,02;4600,29;4203,86;
2011022;"Janów (2)";4329,36;4382,74;4849,34;5239,37;
2011032;"Korycin (2)";4228,90;4665,06;6751,53;6063,30;
2011043;"Krynki (3)";3708,07;3860,50;4482,53;4628,73;
2011052;"Kuźnica (2)";3682,11;3709,76;4631,66;6159,74;
2011062;"Nowy Dwór (2)";3878,28;3717,73;5199,68;5186,69;
2011072;"Sidra (2)";3584,49;3840,91;4741,68;5421,51;
2011083;"Sokółka (3)";3334,10;3663,67;3893,99;4873,98;
2011093;"Suchowola (3)";4013,70;4091,23;4584,94;5114,58;
2011102;"Szudziałowo (2)";4122,33;4517,59;4487,95;4592,76;
2012012;"Bakałarzewo (2)";4013,32;4516,22;4328,47;5189,16;
2012022;"Filipów (2)";4073,82;4354,96;4157,27;5356,70;
2012032;"Jeleniewo (2)";3817,86;4583,52;5789,08;5405,78;
2012042;"Przerośl (2)";4045,09;4999,51;5029,11;4906,43;
2012052;"Raczki (2)";3720,76;3936,21;4274,08;4942,83;
2012062;"Rutka-Tartak (2)";4256,63;5331,79;4898,29;5533,90;
2012072;"Suwałki (2)";5015,44;5812,08;5956,01;6547,31;
2012082;"Szypliszki (2)";4458,31;4845,70;5204,48;5632,48;
2012092;"Wiżajny (2)";3910,30;4716,66;4617,64;5262,50;
2013011;"Wysokie Mazowieckie (1)";4380,83;4963,89;5293,79;6949,81;
2013023;"Ciechanowiec (3)";3255,40;3427,85;3924,79;4637,08;
2013033;"Czyżew (3)";4230,54;5019,92;5192,65;6170,24;
2013042;"Klukowo (2)";4172,75;4336,47;4786,98;5124,77;
2013052;"Kobylin-Borzymy (2)";4441,42;5024,32;5114,13;5220,62;
2013062;"Kulesze Kościelne (2)";4224,66;4795,83;4957,56;5341,22;
2013072;"Nowe Piekuty (2)";4087,15;4803,88;5359,82;5750,94;
2013082;"Sokoły (2)";3698,94;3909,97;4527,12;5513,67;
2013093;"Szepietowo (3)";3404,81;3872,09;4343,36;5203,79;
2013102;"Wysokie Mazowieckie (2)";3262,40;3648,78;3939,97;4912,51;
2014011;"Zambrów (1)";3531,78;3759,33;4163,59;4305,21;
2014022;"Kołaki Kościelne (2)";3699,62;4129,27;4752,31;5649,95;
2014032;"Rutki (2)";3938,52;4022,06;4572,64;5068,60;
2014042;"Szumowo (2)";4455,32;4681,41;4933,07;6487,58;
2014052;"Zambrów (2)";3545,68;3975,05;4096,12;5331,16;
2061011;"Białystok (1)";5285,21;6005,48;6923,65;7295,32;
2062011;"Łomża (1)";5153,19;5628,92;6129,92;6737,80;
2063011;"Suwałki (1)";5322,13;5620,84;6482,75;7502,33;
2201012;"Borzytuchom (2)";4707,09;5097,26;5669,99;6005,65;
2201023;"Bytów (3)";3831,74;4411,22;4950,18;5225,15;
2201032;"Czarna Dąbrówka (2)";4614,57;5300,34;5897,44;5973,39;
2201042;"Kołczygłowy (2)";4621,29;5551,22;5417,63;5268,53;
2201052;"Lipnica (2)";4949,48;5303,42;5939,57;6992,22;
2201063;"Miastko (3)";4055,66;4270,58;4905,55;5059,00;
2201072;"Parchowo (2)";5086,83;6659,14;6037,53;7018,67;
2201082;"Studzienice (2)";5146,60;5892,28;5747,47;6999,26;
2201092;"Trzebielino (2)";4271,94;5008,10;5314,97;6009,02;
2201102;"Tuchomie (2)";5072,76;6115,80;6170,48;6051,58;
2202011;"Chojnice (1)";3673,35;4334,39;4352,94;5248,45;
2202023;"Brusy (3)";4687,33;5893,47;6360,61;6795,84;
2202032;"Chojnice (2)";4015,68;4882,06;4933,65;5792,96;
2202043;"Czersk (3)";4250,10;4694,21;4713,55;5426,04;
2202052;"Konarzyny (2)";4400,94;5223,83;5128,68;6311,00;
2203011;"Człuchów (1)";3745,36;3954,15;4553,82;4785,52;
2203023;"Czarne (3)";4050,79;4462,29;5310,74;6112,87;
2203032;"Człuchów (2)";4878,75;4690,08;5108,27;5971,27;
2203043;"Debrzno (3)";4505,91;4977,47;5030,96;5204,58;
2203052;"Koczała (2)";4608,56;4533,49;4284,22;5321,66;
2203062;"Przechlewo (2)";4103,43;4786,12;5574,98;5956,10;
2203072;"Rzeczenica (2)";4210,38;5045,44;5501,17;5643,60;
2204011;"Pruszcz Gdański (1)";4789,15;5076,73;5540,85;6219,52;
2204022;"Cedry Wielkie (2)";5361,90;6127,13;6476,40;7059,25;
2204032;"Kolbudy (2)";5383,47;6510,23;6730,58;7758,93;
2204042;"Pruszcz Gdański (2)";4381,23;4933,25;5170,05;6273,60;
2204052;"Przywidz (2)";4663,49;5126,12;5266,94;6813,57;
2204062;"Pszczółki (2)";4013,37;4337,56;4820,09;5742,97;
2204072;"Suchy Dąb (2)";4106,13;4963,67;7542,03;6215,20;
2204082;"Trąbki Wielkie (2)";4104,72;4355,73;4739,95;6554,37;
2205012;"Chmielno (2)";5063,29;6014,64;5863,34;6102,80;
2205023;"Kartuzy (3)";4543,93;5313,10;5249,29;6306,95;
2205032;"Przodkowo (2)";4965,99;6014,70;6401,51;6346,33;
2205042;"Sierakowice (2)";5370,79;6122,67;6477,66;6511,00;
2205052;"Somonino (2)";4918,07;5385,72;5516,53;6362,31;
2205062;"Stężyca (2)";6057,10;7192,54;6878,95;7255,05;
2205072;"Sulęczyno (2)";5318,19;6745,49;6314,66;6815,06;
2205083;"Żukowo (3)";4428,03;4831,84;5280,43;5841,84;
2206011;"Kościerzyna (1)";4169,16;4598,12;4715,95;5390,03;
2206022;"Dziemiany (2)";4983,06;6851,14;7742,41;6249,22;
2206032;"Karsin (2)";4871,49;5946,93;6075,05;6775,00;
2206042;"Kościerzyna (2)";4482,53;4887,30;5166,91;5813,95;
2206052;"Liniewo (2)";4959,29;5250,94;5505,49;5811,61;
2206062;"Lipusz (2)";4672,25;5618,66;6930,25;5976,03;
2206072;"Nowa Karczma (2)";5187,28;5756,69;6351,81;6271,73;
2206082;"Stara Kiszewa (2)";4943,56;5534,32;5664,41;5741,71;
2207011;"Kwidzyn (1)";4181,67;4407,85;4589,22;5407,38;
2207022;"Gardeja (2)";4379,88;4826,43;4743,37;5083,98;
2207032;"Kwidzyn (2)";4090,71;4483,99;4592,49;5105,05;
2207043;"Prabuty (3)";3846,38;4027,36;4335,77;4764,80;
2207052;"Ryjewo (2)";4073,36;5030,92;5239,23;5252,31;
2207062;"Sadlinki (2)";3875,72;4179,21;4485,09;5052,91;
2208011;"Lębork (1)";4174,36;4463,77;4729,59;5787,47;
2208021;"Łeba (1)";7455,82;7842,26;8098,79;8400,69;
2208032;"Cewice (2)";5348,99;5587,97;5661,81;6728,84;
2208042;"Nowa Wieś Lęborska (2)";4587,68;5038,11;5103,40;5877,00;
2208052;"Wicko (2)";5481,75;7122,74;6808,92;5618,25;
2209011;"Malbork (1)";3448,91;3798,37;4224,71;4772,31;
2209032;"Lichnowy (2)";4269,54;4570,14;4915,67;5590,71;
2209042;"Malbork (2)";4538,92;4573,65;5280,20;5050,39;
2209062;"Miłoradz (2)";4375,15;4494,24;5275,19;5229,26;
2209073;"Nowy Staw (3)";4479,46;5379,10;5991,03;5536,94;
2209082;"Stare Pole (2)";4468,23;5046,98;6066,74;5358,81;
2210011;"Krynica Morska (1)";17848,57;14110,64;13582,21;23041,20;
2210023;"Nowy Dwór Gdański (3)";3971,56;4190,13;4623,31;4885,02;
2210032;"Ostaszewo (2)";4044,47;4664,84;4272,94;4547,57;
2210042;"Stegna (2)";4415,20;5117,34;6181,98;5400,41;
2210052;"Sztutowo (2)";4283,61;4123,40;5748,00;5756,54;
2211011;"Hel (1)";4633,31;5209,06;5688,87;7543,24;
2211023;"Jastarnia (3)";;7000,02;7410,34;8989,40;
2211031;"Puck (1)";4469,86;4912,80;5450,38;5795,29;
2211043;"Władysławowo (3)";5248,82;5864,56;6388,58;7001,64;
2211052;"Kosakowo (2)";5332,19;5622,78;5636,01;6481,30;
2211062;"Krokowa (2)";5438,50;5618,59;6483,29;6356,10;
2211072;"Puck (2)";4529,30;4825,29;5144,97;5909,63;
2212011;"Ustka (1)";4410,72;5239,77;5920,22;5604,22;
2212022;"Damnica (2)";4747,02;4812,93;4832,45;5215,32;
2212032;"Dębnica Kaszubska (2)";4342,16;4957,52;5615,62;5390,05;
2212042;"Główczyce (2)";4656,61;5045,76;5068,13;5854,70;
2212053;"Kępice (3)";4550,03;5459,46;5716,18;5726,28;
2212062;"Kobylnica (2)";5183,18;5920,44;6099,90;6294,62;
2212072;"Potęgowo (2)";4465,65;4788,33;5322,21;6056,64;
2212082;"Słupsk (2)";5618,28;5351,32;6040,42;7035,00;
2212092;"Smołdzino (2)";4328,56;4698,44;4820,06;5514,33;
2212102;"Ustka (2)";5823,11;5711,05;6132,82;7319,11;
2213013;"Czarna Woda (3)";4069,77;4804,57;4835,52;5515,13;
2213021;"Skórcz (1)";4213,69;4286,22;4823,61;4803,03;
2213031;"Starogard Gdański (1)";3626,39;4401,30;5146,94;5137,15;
2213042;"Bobowo (2)";4034,86;4912,63;5048,82;5099,53;
2213052;"Kaliska (2)";4379,56;4743,60;5822,55;6612,42;
2213062;"Lubichowo (2)";4449,21;4873,28;4842,46;5293,14;
2213072;"Osieczna (2)";4260,84;4782,15;4643,49;4896,26;
2213082;"Osiek (2)";3719,17;4911,12;4788,60;5415,40;
2213093;"Skarszewy (3)";4144,13;4905,84;5372,06;5289,21;
2213102;"Skórcz (2)";4318,85;4709,65;4897,97;5178,78;
2213112;"Smętowo Graniczne (2)";3904,93;4439,67;4821,58;5297,01;
2213122;"Starogard Gdański (2)";3869,58;4148,81;4520,82;5246,74;
2213132;"Zblewo (2)";4367,07;4653,40;5077,42;5638,69;
2214011;"Tczew (1)";3875,23;4166,72;4459,29;4950,60;
2214023;"Gniew (3)";3742,49;4241,05;4573,13;4987,12;
2214032;"Morzeszczyn (2)";4545,06;4798,11;4873,58;5227,74;
2214043;"Pelplin (3)";3773,76;4521,28;4752,20;4647,72;
2214052;"Subkowy (2)";4098,17;4788,70;4644,26;5036,39;
2214062;"Tczew (2)";3910,75;4524,18;4528,66;5125,55;
2215011;"Reda (1)";3461,24;3923,35;4848,23;5013,03;
2215021;"Rumia (1)";3619,08;3902,34;4995,51;4805,70;
2215031;"Wejherowo (1)";3950,80;4245,55;4871,33;5058,36;
2215042;"Choczewo (2)";4700,74;5748,49;5368,22;5667,00;
2215052;"Gniewino (2)";5997,65;7046,04;6410,40;7604,58;
2215062;"Linia (2)";5629,15;6062,75;6322,54;6757,33;
2215072;"Luzino (2)";5120,07;5425,29;6756,70;6645,61;
2215082;"Łęczyce (2)";4728,13;5337,52;5256,41;5582,47;
2215092;"Szemud (2)";5172,00;5793,08;5875,71;6734,17;
2215102;"Wejherowo (2)";4422,56;4758,54;5182,88;5795,82;
2216013;"Dzierzgoń (3)";3997,93;4440,22;4556,87;5306,16;
2216022;"Mikołajki Pomorskie (2)";4596,79;5648,26;5560,55;5633,73;
2216032;"Stary Dzierzgoń (2)";4314,86;4519,97;4631,91;5563,04;
2216042;"Stary Targ (2)";4134,96;4109,41;4109,00;4820,43;
2216053;"Sztum (3)";3940,72;4332,74;4612,85;4495,55;
2261011;"Gdańsk (1)";6034,78;6295,16;7049,87;7738,94;
2262011;"Gdynia (1)";5506,29;5715,62;6522,95;7323,18;
2263011;"Słupsk (1)";5437,00;5819,30;6053,55;6855,05;
2264011;"Sopot (1)";8075,62;8036,99;9063,84;10607,24;
2401011;"Będzin (1)";3838,40;4046,68;4341,99;4724,36;
2401021;"Czeladź (1)";3931,74;4034,67;4631,81;5455,30;
2401031;"Wojkowice (1)";3099,64;3340,74;3479,57;4060,35;
2401042;"Bobrowniki (2)";3359,94;4340,00;4469,73;5006,27;
2401052;"Mierzęcice (2)";3481,37;3676,48;4728,30;5055,19;
2401062;"Psary (2)";3484,28;3993,49;4337,92;5428,67;
2401073;"Siewierz (3)";4323,19;4665,69;5026,04;5718,15;
2401081;"Sławków (1)";4469,10;4680,28;5153,56;5473,12;
2402011;"Szczyrk (1)";4682,39;6311,52;5200,82;6180,35;
2402022;"Bestwina (2)";3351,01;3820,78;4312,39;4777,09;
2402032;"Buczkowice (2)";3732,60;4017,79;4815,03;5649,78;
2402043;"Czechowice-Dziedzice (3)";3841,49;4084,86;4291,28;5007,32;
2402052;"Jasienica (2)";3844,30;4173,59;4770,84;4852,31;
2402062;"Jaworze (2)";4539,06;4525,22;4817,37;4970,57;
2402072;"Kozy (2)";4091,26;4219,36;4699,78;5676,99;
2402082;"Porąbka (2)";3484,84;3754,36;3931,20;4718,73;
2402093;"Wilamowice (3)";3687,04;3851,38;4557,98;5278,41;
2402102;"Wilkowice (2)";3796,06;3878,04;4476,19;6076,12;
2403011;"Cieszyn (1)";4347,11;4677,98;4754,48;5642,00;
2403021;"Ustroń (1)";4827,93;5066,57;5423,27;5950,15;
2403031;"Wisła (1)";4116,96;4363,84;4912,45;5284,80;
2403042;"Brenna (2)";3874,14;4099,74;4590,19;5181,05;
2403052;"Chybie (2)";3830,88;3907,18;4429,40;6023,12;
2403062;"Dębowiec (2)";3710,24;4137,81;4592,44;5353,60;
2403072;"Goleszów (2)";3283,84;3569,31;3823,32;4474,02;
2403082;"Hażlach (2)";3420,87;3771,00;4177,75;5048,09;
2403092;"Istebna (2)";4194,01;4565,29;5892,76;5328,72;
2403103;"Skoczów (3)";3572,60;3913,74;4272,40;4725,29;
2403113;"Strumień (3)";3674,40;3936,28;4223,67;4861,94;
2403122;"Zebrzydowice (2)";3565,62;3726,45;4119,22;4565,19;
2404013;"Blachownia (3)";3106,81;3408,30;4542,75;4721,57;
2404022;"Dąbrowa Zielona (2)";3840,17;4143,97;4964,32;4952,92;
2404032;"Janów (2)";3542,50;4065,60;3997,86;4734,47;
2404042;"Kamienica Polska (2)";3417,27;3488,19;3577,12;4104,17;
2404052;"Kłomnice (2)";3324,59;3596,51;4164,97;4475,39;
2404063;"Koniecpol (3)";3283,88;3943,18;4455,10;4873,18;
2404072;"Konopiska (2)";3613,16;3968,59;4018,79;4792,26;
2404082;"Kruszyna (2)";3560,16;3809,93;4813,67;5343,04;
2404092;"Lelów (2)";4021,87;4329,44;5093,78;5740,02;
2404102;"Mstów (2)";3564,60;3575,30;4270,91;4615,24;
2404112;"Mykanów (2)";3583,97;3874,45;4455,69;4616,45;
2404122;"Olsztyn (2)";3933,76;4180,96;5071,80;5433,93;
2404132;"Poczesna (2)";3573,39;3972,31;4268,25;5415,79;
2404142;"Przyrów (2)";3267,74;4249,53;4536,77;4803,57;
2404152;"Rędziny (2)";3629,23;4079,35;4714,74;4524,50;
2404162;"Starcza (2)";3642,47;4260,86;4221,48;5304,78;
2405011;"Knurów (1)";3625,34;4078,38;4982,74;5158,84;
2405021;"Pyskowice (1)";3615,84;3911,48;4619,50;5868,04;
2405032;"Gierałtowice (2)";4258,96;5241,39;5426,68;6103,07;
2405042;"Pilchowice (2)";3635,60;3717,20;4410,11;4871,40;
2405052;"Rudziniec (2)";3900,78;4108,32;4852,76;5098,33;
2405063;"Sośnicowice (3)";4600,30;4493,47;5144,07;5696,13;
2405073;"Toszek (3)";3445,17;3649,08;3950,09;4643,82;
2405082;"Wielowieś (2)";3669,05;4004,65;4369,15;4618,26;
2406013;"Kłobuck (3)";3575,28;3859,86;4307,06;4522,05;
2406023;"Krzepice (3)";3314,48;3586,03;4083,72;4330,47;
2406032;"Lipie (2)";4112,25;4520,09;5210,36;5177,05;
2406042;"Miedźno (2)";4080,28;3833,01;4309,34;5231,88;
2406052;"Opatów (2)";3402,00;3877,61;4337,65;4673,87;
2406062;"Panki (2)";3504,22;4167,32;4710,16;4717,65;
2406072;"Popów (2)";3806,27;4002,27;4248,56;5230,50;
2406082;"Przystajń (2)";4854,12;4357,65;4619,96;5699,08;
2406092;"Wręczyca Wielka (2)";3531,12;3765,77;4481,78;4604,63;
2407011;"Lubliniec (1)";3842,52;3753,69;4277,82;5116,88;
2407022;"Boronów (2)";5020,15;4804,67;5569,79;6071,04;
2407032;"Ciasna (2)";4126,67;4333,84;5937,05;7329,79;
2407042;"Herby (2)";3875,71;4206,53;4627,35;6318,33;
2407052;"Kochanowice (2)";3600,61;3968,12;4288,67;5274,89;
2407062;"Koszęcin (2)";3502,00;3736,40;4266,84;4605,65;
2407072;"Pawonków (2)";3638,98;3795,68;4085,04;5364,35;
2407083;"Woźniki (3)";4229,31;4196,97;4630,25;5582,05;
2408011;"Łaziska Górne (1)";4260,48;4693,72;5092,49;5359,00;
2408021;"Mikołów (1)";4791,29;4994,40;5510,76;6139,27;
2408031;"Orzesze (1)";3364,70;3822,40;4243,09;4692,35;
2408042;"Ornontowice (2)";5170,17;5317,78;5632,56;6353,71;
2408052;"Wyry (2)";4531,50;4249,62;5312,41;5563,38;
2409011;"Myszków (1)";3469,28;3578,33;3889,86;4633,64;
2409023;"Koziegłowy (3)";3923,68;4554,36;5226,12;5227,91;
2409032;"Niegowa (2)";4083,52;4549,47;5756,36;5225,85;
2409042;"Poraj (2)";3299,11;3698,93;4253,33;4527,06;
2409053;"Żarki (3)";4178,34;4735,46;5164,15;5323,88;
2410012;"Goczałkowice-Zdrój (2)";5582,95;5699,94;6734,51;7473,46;
2410022;"Kobiór (2)";3766,06;4366,36;5344,12;5501,40;
2410032;"Miedźna (2)";3352,97;3993,71;4577,15;4958,80;
2410042;"Pawłowice (2)";5223,49;5495,88;5244,94;6421,64;
2410053;"Pszczyna (3)";3790,34;4406,30;4542,17;5090,35;
2410062;"Suszec (2)";4464,63;5264,73;4116,25;5194,11;
2411011;"Racibórz (1)";3313,31;3567,36;3775,80;4214,72;
2411022;"Kornowac (2)";3759,33;4098,19;4553,22;7047,30;
2411033;"Krzanowice (3)";3143,17;3462,20;3781,88;3947,54;
2411042;"Krzyżanowice (2)";3523,79;3614,08;4019,16;4337,33;
2411053;"Kuźnia Raciborska (3)";3330,13;3468,53;3655,29;4129,31;
2411062;"Nędza (2)";3313,01;3301,03;3517,02;4186,03;
2411072;"Pietrowice Wielkie (2)";3590,60;3849,57;4430,61;4422,68;
2411082;"Rudnik (2)";4134,40;4148,20;4096,07;5464,05;
2412013;"Czerwionka-Leszczyny (3)";3430,01;3629,11;3971,73;4468,89;
2412022;"Gaszowice (2)";3458,05;3816,54;4063,20;4686,55;
2412032;"Jejkowice (2)";3684,27;3923,38;4286,80;5178,26;
2412042;"Lyski (2)";3576,56;3684,71;4007,15;4673,60;
2412052;"Świerklany (2)";4238,58;4272,08;4835,15;4649,87;
2413011;"Kalety (1)";3554,15;4054,19;4263,60;4788,08;
2413021;"Miasteczko Śląskie (1)";4517,67;4660,42;4938,12;5300,33;
2413031;"Radzionków (1)";3527,22;4402,57;4397,87;5351,57;
2413041;"Tarnowskie Góry (1)";3765,31;4055,40;4457,69;5041,83;
2413052;"Krupski Młyn (2)";5372,36;5864,65;5793,53;6331,49;
2413062;"Ożarowice (2)";4712,09;5366,75;5337,82;6656,62;
2413072;"Świerklaniec (2)";4586,55;4077,02;4660,86;5130,23;
2413082;"Tworóg (2)";3576,33;3805,98;3914,03;5177,86;
2413092;"Zbrosławice (2)";3789,48;4097,24;4783,21;5496,68;
2414011;"Bieruń (1)";4782,85;4850,89;5087,33;6331,00;
2414021;"Imielin (1)";5610,81;4472,65;5531,23;5806,57;
2414031;"Lędziny (1)";3783,97;3912,93;4426,74;4877,72;
2414042;"Bojszowy (2)";4212,96;4528,71;4843,06;5316,29;
2414052;"Chełm Śląski (2)";4713,89;4897,98;5550,02;5072,58;
2415011;"Pszów (1)";2836,67;2932,34;3591,09;4013,59;
2415021;"Radlin (1)";3703,53;4142,72;4520,32;4738,11;
2415031;"Rydułtowy (1)";3796,98;3752,82;3755,31;4185,20;
2415041;"Wodzisław Śląski (1)";3760,25;3826,27;4117,00;4819,18;
2415052;"Godów (2)";3379,15;3400,09;3787,57;4673,70;
2415062;"Gorzyce (2)";3466,94;3787,02;4256,83;4653,13;
2415072;"Lubomia (2)";5003,45;5665,13;5187,96;6819,39;
2415082;"Marklowice (2)";4555,29;4576,28;5112,52;5439,76;
2415092;"Mszana (2)";3451,25;4872,31;4469,55;6510,00;
2416011;"Poręba (1)";3035,80;3156,35;3263,34;3680,89;
2416021;"Zawiercie (1)";3583,27;3684,84;4064,10;4642,99;
2416032;"Irządze (2)";3965,06;4613,14;4560,84;5803,84;
2416042;"Kroczyce (2)";3582,94;3915,68;4965,37;6095,79;
2416053;"Łazy (3)";3189,59;3473,32;3920,27;4471,05;
2416063;"Ogrodzieniec (3)";3352,63;3946,63;4173,10;4692,92;
2416073;"Pilica (3)";3841,51;3485,18;4221,97;4745,02;
2416083;"Szczekociny (3)";3602,23;3914,81;4118,90;4493,81;
2416092;"Włodowice (2)";3360,39;4319,00;4385,44;4431,54;
2416102;"Żarnowiec (2)";4142,83;4023,15;4123,17;5041,10;
2417011;"Żywiec (1)";3936,68;4603,19;4560,58;5126,55;
2417022;"Czernichów (2)";3834,09;4094,58;4063,57;4486,56;
2417032;"Gilowice (2)";3578,99;3764,55;4088,46;4513,89;
2417042;"Jeleśnia (2)";3636,08;3865,79;4231,96;4805,98;
2417052;"Koszarawa (2)";4743,00;5063,56;5734,70;6123,15;
2417062;"Lipowa (2)";3561,40;3845,66;4449,53;4987,62;
2417072;"Łękawica (2)";4015,70;4479,82;5373,55;5517,54;
2417082;"Łodygowice (2)";3433,28;3700,19;4109,83;4788,25;
2417092;"Milówka (2)";3703,93;4052,99;4477,62;4773,62;
2417102;"Radziechowy-Wieprz (2)";3417,03;3892,67;3977,29;4425,62;
2417112;"Rajcza (2)";4009,05;4325,04;4794,97;5190,76;
2417122;"Ślemień (2)";4627,49;4142,65;4812,71;5013,72;
2417132;"Świnna (2)";3797,27;4125,59;4524,96;4822,62;
