"Kod";"Nazwa";"gminy łącznie z miastami na prawach powiatu;ogółem;2016;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2017;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2018;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2019;[zł]";
2002052;"Juchnowiec Kościelny (2)";3372,18;4180,66;5722,21;6520,56;
2002063;"Łapy (3)";3203,47;3917,59;4611,29;4538,17;
2002073;"Michałowo (3)";3823,35;4593,75;4923,48;5313,60;
2002082;"Poświętne (2)";3731,28;4250,98;4208,74;4579,43;
2002093;"Supraśl (3)";3240,09;4336,31;5796,31;4941,72;
2002103;"Suraż (3)";3819,06;4429,07;6100,46;5360,25;
2002112;"Turośń Kościelna (2)";3481,56;4522,13;6067,88;5316,45;
2002123;"Tykocin (3)";3701,60;4658,19;5601,62;5120,43;
2002133;"Wasilków (3)";3258,80;3651,22;4943,11;4742,80;
2002143;"Zabłudów (3)";3920,00;3801,08;5618,28;5833,53;
2002152;"Zawady (2)";3551,73;4347,26;4355,94;4930,37;
2003011;"Bielsk Podlaski (1)";3110,07;3368,24;4229,85;4729,24;
2003021;"Brańsk (1)";3768,19;4053,33;5632,48;6305,34;
2003032;"Bielsk Podlaski (2)";3644,86;3596,64;4041,86;5169,81;
2003042;"Boćki (2)";3643,77;3780,90;4054,65;4636,00;
2003052;"Brańsk (2)";3518,17;4166,67;4522,24;5201,84;
2003062;"Orla (2)";4405,09;5131,62;7564,86;5327,80;
2003072;"Rudka (2)";3866,94;4066,96;5484,70;4569,71;
2003082;"Wyszki (2)";3560,73;4232,89;4923,39;4713,42;
2004011;"Grajewo (1)";3638,10;4039,06;4019,07;4596,34;
2004022;"Grajewo (2)";4313,87;5086,13;5318,33;5056,12;
2004032;"Radziłów (2)";4061,32;4653,65;6302,31;5550,99;
2004043;"Rajgród (3)";4411,97;5791,47;6331,59;4815,24;
2004053;"Szczuczyn (3)";4232,95;4495,93;4771,10;5538,55;
2004062;"Wąsosz (2)";3667,80;4601,66;5800,25;5680,09;
2005011;"Hajnówka (1)";3231,33;3756,40;4103,36;4862,21;
2005022;"Białowieża (2)";3578,78;5168,40;4401,42;6281,44;
2005032;"Czeremcha (2)";3385,32;3588,06;4150,38;4265,51;
2005042;"Czyże (2)";3492,16;3620,84;3993,25;4575,77;
2005052;"Dubicze Cerkiewne (2)";3612,36;4016,54;5271,48;4610,21;
2005062;"Hajnówka (2)";3693,86;4396,85;4237,98;4716,33;
2005073;"Kleszczele (3)";3249,29;3206,85;3413,20;4090,35;
2005082;"Narew (2)";4009,86;4770,87;5160,90;5439,65;
2005092;"Narewka (2)";4091,89;5060,22;4936,53;6330,98;
2006011;"Kolno (1)";3276,96;3679,46;4092,09;5640,55;
2006022;"Grabowo (2)";4275,01;5510,26;6081,24;5804,99;
2006032;"Kolno (2)";3871,88;4486,93;4734,72;5403,72;
2006042;"Mały Płock (2)";3754,12;4041,07;4081,64;4947,89;
2006053;"Stawiski (3)";3987,56;4110,95;4401,32;4903,82;
2006062;"Turośl (2)";5126,79;5489,85;6076,93;5954,20;
2007013;"Jedwabne (3)";3751,47;4187,60;4603,96;5657,29;
2007022;"Łomża (2)";3591,52;3940,45;4575,39;5240,80;
2007032;"Miastkowo (2)";4404,62;4789,02;5296,46;5966,17;
2007043;"Nowogród (3)";3418,62;4439,43;3929,18;5571,11;
2007052;"Piątnica (2)";3546,85;3927,30;4758,07;4842,03;
2007062;"Przytuły (2)";4146,75;4801,95;4808,86;5775,52;
2007072;"Śniadowo (2)";3841,56;4436,04;4317,66;5742,82;
2007082;"Wizna (2)";3262,72;3847,63;4370,02;4523,92;
2007092;"Zbójna (2)";4061,07;4467,25;5677,00;4862,82;
2008013;"Goniądz (3)";3733,28;4348,69;5552,16;4933,86;
2008022;"Jasionówka (2)";3464,69;3961,86;4515,67;5293,39;
2008032;"Jaświły (2)";3424,06;4582,30;4633,29;5088,18;
2008043;"Knyszyn (3)";3631,78;4291,98;4673,85;4789,42;
2008052;"Krypno (2)";3775,94;4431,36;5605,13;4884,42;
2008063;"Mońki (3)";2986,14;3319,29;3849,53;4248,40;
2008072;"Trzcianne (2)";3832,53;4055,21;5062,96;5085,27;
2009011;"Sejny (1)";3362,33;3784,34;4019,66;4636,62;
2009022;"Giby (2)";4071,07;4174,56;4347,08;5350,67;
2009032;"Krasnopol (2)";3474,97;4014,48;5589,42;5318,15;
2009042;"Puńsk (2)";5199,55;6087,80;6457,78;5838,84;
2009052;"Sejny (2)";3407,92;4001,85;4357,07;4293,18;
2010011;"Siemiatycze (1)";3199,39;3539,72;3960,45;4796,65;
2010023;"Drohiczyn (3)";4093,62;4763,58;5108,01;5038,23;
2010032;"Dziadkowice (2)";3015,66;3762,50;5282,84;4041,60;
2010042;"Grodzisk (2)";2970,69;3273,65;4284,35;4169,70;
2010052;"Mielnik (2)";6825,12;7827,78;11876,33;8407,60;
2010062;"Milejczyce (2)";3724,08;3861,03;4220,05;5941,70;
2010072;"Nurzec-Stacja (2)";3514,53;3586,37;4200,33;4131,68;
2010082;"Perlejewo (2)";2918,85;3404,00;4236,75;4506,70;
2010092;"Siemiatycze (2)";2971,20;3516,72;5232,25;4779,82;
2011013;"Dąbrowa Białostocka (3)";3221,22;3869,95;5020,23;4070,37;
2011022;"Janów (2)";4514,23;4984,74;5474,25;4713,57;
2011032;"Korycin (2)";4112,36;5735,72;7230,14;5219,26;
2011043;"Krynki (3)";3633,43;4479,52;4015,71;4864,52;
2011052;"Kuźnica (2)";3605,41;3937,99;4591,80;5870,80;
2011062;"Nowy Dwór (2)";4492,54;3575,36;5623,85;4193,08;
2011072;"Sidra (2)";3449,00;3596,81;5669,71;4355,99;
2011083;"Sokółka (3)";3446,26;3989,41;4269,40;4740,23;
2011093;"Suchowola (3)";3741,36;4337,99;4761,83;4908,99;
2011102;"Szudziałowo (2)";4106,22;4285,59;4554,59;5379,99;
2012012;"Bakałarzewo (2)";3975,09;4061,14;4459,76;4920,05;
2012022;"Filipów (2)";3764,88;3909,15;4758,37;5382,48;
2012032;"Jeleniewo (2)";3801,57;4503,88;5914,98;5618,97;
2012042;"Przerośl (2)";3815,50;4147,08;6088,08;4717,70;
2012052;"Raczki (2)";3625,18;3879,17;4409,41;4597,04;
2012062;"Rutka-Tartak (2)";3964,05;5175,44;4688,13;4682,45;
2012072;"Suwałki (2)";4719,78;5257,01;6566,79;6040,34;
2012082;"Szypliszki (2)";4265,29;4938,19;6065,01;5905,94;
2012092;"Wiżajny (2)";3804,06;4714,40;5235,05;5385,63;
2013011;"Wysokie Mazowieckie (1)";3714,00;4371,43;6091,33;7286,56;
2013023;"Ciechanowiec (3)";3054,21;3295,38;3728,39;4366,78;
2013033;"Czyżew (3)";4232,19;5225,96;5920,96;5739,38;
2013042;"Klukowo (2)";4093,95;4226,25;4810,87;4809,96;
2013052;"Kobylin-Borzymy (2)";4372,38;5206,26;5767,79;4670,28;
2013062;"Kulesze Kościelne (2)";4407,02;4411,38;5456,30;5393,58;
2013072;"Nowe Piekuty (2)";3937,92;5273,56;5902,09;5680,51;
2013082;"Sokoły (2)";3368,22;3665,14;5432,20;5254,43;
2013093;"Szepietowo (3)";3153,67;3760,09;4614,96;5656,58;
2013102;"Wysokie Mazowieckie (2)";3256,40;3704,27;3967,34;5256,71;
2014011;"Zambrów (1)";3426,73;3849,41;4441,71;4019,60;
2014022;"Kołaki Kościelne (2)";3611,56;4079,05;5405,77;4581,12;
2014032;"Rutki (2)";3673,81;4115,20;4980,39;4985,38;
2014042;"Szumowo (2)";4275,70;4940,91;4867,20;7087,56;
2014052;"Zambrów (2)";3388,89;4191,53;4237,99;4933,78;
2061011;"Białystok (1)";5136,96;6379,05;7332,43;7718,20;
2062011;"Łomża (1)";5124,95;5633,33;6462,47;6556,09;
2063011;"Suwałki (1)";5275,80;5669,40;6835,55;8105,33;
2201012;"Borzytuchom (2)";4755,29;5538,66;5210,06;6080,45;
2201023;"Bytów (3)";3639,98;4337,63;4810,72;5190,34;
2201032;"Czarna Dąbrówka (2)";4651,20;5452,55;6218,06;6444,47;
2201042;"Kołczygłowy (2)";4611,25;6155,71;5381,35;5582,34;
2201052;"Lipnica (2)";4989,61;5387,75;5646,58;6977,83;
2201063;"Miastko (3)";3987,97;4354,56;5257,03;4917,47;
2201072;"Parchowo (2)";4718,87;6658,57;7205,40;6799,52;
2201082;"Studzienice (2)";5016,63;5895,12;6095,83;7983,27;
2201092;"Trzebielino (2)";4358,20;5046,73;5201,46;6149,73;
2201102;"Tuchomie (2)";5241,92;6401,84;6040,29;6310,08;
2202011;"Chojnice (1)";3561,57;4248,94;5010,68;5066,25;
2202023;"Brusy (3)";4306,94;5907,23;7470,20;6447,21;
2202032;"Chojnice (2)";4047,29;5000,79;5461,30;5518,51;
2202043;"Czersk (3)";4182,32;4830,44;5030,17;5347,91;
2202052;"Konarzyny (2)";4326,84;5081,88;5007,88;5732,86;
2203011;"Człuchów (1)";3555,88;3796,51;4525,35;4971,31;
2203023;"Czarne (3)";4093,58;4553,51;5845,38;6262,74;
2203032;"Człuchów (2)";4525,36;4645,64;5566,79;5605,64;
2203043;"Debrzno (3)";4222,93;4765,57;5368,19;5572,86;
2203052;"Koczała (2)";3893,95;4358,53;4490,06;5029,07;
2203062;"Przechlewo (2)";3938,76;4893,11;5456,25;6317,67;
2203072;"Rzeczenica (2)";3978,35;5198,54;5632,75;4799,88;
2204011;"Pruszcz Gdański (1)";4452,55;4728,97;5716,78;5960,94;
2204022;"Cedry Wielkie (2)";4437,90;5630,07;8003,47;8603,24;
2204032;"Kolbudy (2)";5425,32;7244,83;7772,30;6968,69;
2204042;"Pruszcz Gdański (2)";4181,65;4759,93;5785,64;6102,15;
2204052;"Przywidz (2)";5623,60;4956,42;5246,57;7294,11;
2204062;"Pszczółki (2)";3822,28;4498,88;4572,99;5106,09;
2204072;"Suchy Dąb (2)";4080,95;4832,46;8003,58;6838,67;
2204082;"Trąbki Wielkie (2)";4151,96;4557,38;4821,61;6472,15;
2205012;"Chmielno (2)";5050,11;6495,29;6841,02;6231,32;
2205023;"Kartuzy (3)";4185,09;5420,35;6158,12;6296,21;
2205032;"Przodkowo (2)";4719,14;6692,68;7133,15;6597,42;
2205042;"Sierakowice (2)";5131,66;6399,85;6713,06;6937,09;
2205052;"Somonino (2)";4776,83;5247,47;5823,68;6695,25;
2205062;"Stężyca (2)";6396,03;7449,02;7077,85;7971,95;
2205072;"Sulęczyno (2)";5272,03;7021,95;6269,22;7154,72;
2205083;"Żukowo (3)";4195,63;4657,12;5422,59;5495,07;
2206011;"Kościerzyna (1)";3961,76;4671,06;5170,47;5473,65;
2206022;"Dziemiany (2)";5040,66;6890,80;8359,04;5554,34;
2206032;"Karsin (2)";4701,12;6682,28;6462,12;6736,78;
2206042;"Kościerzyna (2)";4372,40;5046,43;5430,13;5184,27;
2206052;"Liniewo (2)";4395,78;5317,60;5940,03;6580,08;
2206062;"Lipusz (2)";4275,62;5632,02;7177,77;5834,57;
2206072;"Nowa Karczma (2)";4528,07;6340,42;6977,53;6138,13;
2206082;"Stara Kiszewa (2)";5215,50;5711,63;5886,50;6291,10;
2207011;"Kwidzyn (1)";4169,23;4474,55;4987,43;5154,99;
2207022;"Gardeja (2)";4435,18;4986,72;5274,68;4799,97;
2207032;"Kwidzyn (2)";4155,58;4642,75;4990,35;5034,17;
2207043;"Prabuty (3)";3929,82;4115,82;4755,63;4727,46;
2207052;"Ryjewo (2)";3941,05;5259,79;5402,86;5397,87;
2207062;"Sadlinki (2)";3409,13;4044,08;5049,00;4799,78;
2208011;"Lębork (1)";4128,43;4534,42;4959,98;5906,35;
2208021;"Łeba (1)";5985,71;7571,10;9724,58;9316,83;
2208032;"Cewice (2)";5558,80;5761,32;5803,12;6258,62;
2208042;"Nowa Wieś Lęborska (2)";4303,74;5173,84;5374,87;6428,17;
2208052;"Wicko (2)";5170,44;6881,43;7912,01;6297,07;
2209011;"Malbork (1)";3385,89;3795,66;4608,64;4975,89;
2209032;"Lichnowy (2)";4196,91;4622,48;4940,08;5522,59;
2209042;"Malbork (2)";4731,31;4385,99;5565,50;5005,85;
2209062;"Miłoradz (2)";4307,65;4688,82;4762,83;5041,95;
2209073;"Nowy Staw (3)";4299,23;5860,40;6666,87;5150,69;
2209082;"Stare Pole (2)";4124,33;4786,22;6688,07;5155,62;
2210011;"Krynica Morska (1)";14370,93;17372,78;18687,58;15648,91;
2210023;"Nowy Dwór Gdański (3)";3704,17;4147,83;4916,72;5063,19;
2210032;"Ostaszewo (2)";3725,68;4592,42;4711,19;4903,13;
2210042;"Stegna (2)";3942,70;4938,27;5762,30;5608,41;
2210052;"Sztutowo (2)";3950,33;3936,13;6050,71;5568,19;
2211011;"Hel (1)";4352,88;4776,29;4979,75;6493,18;
2211023;"Jastarnia (3)";;7442,42;8592,18;8418,79;
2211031;"Puck (1)";4354,56;5063,04;5941,34;6847,09;
2211043;"Władysławowo (3)";4847,80;6177,99;7359,25;7035,57;
2211052;"Kosakowo (2)";4216,08;5359,16;6268,73;6570,79;
2211062;"Krokowa (2)";5054,19;5443,75;6352,35;5975,52;
2211072;"Puck (2)";4230,24;4929,47;5695,42;5897,32;
2212011;"Ustka (1)";4049,74;4954,04;5472,88;6062,09;
2212022;"Damnica (2)";4356,51;4911,04;5281,82;5291,71;
2212032;"Dębnica Kaszubska (2)";4202,40;4960,35;5734,12;6068,87;
2212042;"Główczyce (2)";4444,32;4898,06;5231,88;5793,33;
2212053;"Kępice (3)";4448,73;5679,82;6195,20;6129,28;
2212062;"Kobylnica (2)";5297,97;6419,82;7219,82;6838,88;
2212072;"Potęgowo (2)";4839,01;5156,08;5792,68;6257,58;
2212082;"Słupsk (2)";5667,00;6062,44;6532,65;7063,51;
2212092;"Smołdzino (2)";3850,70;4373,64;4563,89;5309,22;
2212102;"Ustka (2)";4844,67;5690,64;5845,20;6945,09;
2213013;"Czarna Woda (3)";3806,16;4810,00;5478,98;5467,28;
2213021;"Skórcz (1)";3848,68;4076,71;4996,20;4974,55;
2213031;"Starogard Gdański (1)";3475,29;4478,62;5453,01;5002,34;
2213042;"Bobowo (2)";3753,22;5226,27;5129,09;4966,16;
2213052;"Kaliska (2)";4139,12;4973,03;6230,71;8046,24;
2213062;"Lubichowo (2)";4229,08;4833,68;4785,54;5735,23;
2213072;"Osieczna (2)";4136,89;4814,01;4505,18;4611,44;
2213082;"Osiek (2)";3385,63;5014,25;5176,56;5513,43;
2213093;"Skarszewy (3)";4024,00;5084,06;5167,21;5131,04;
2213102;"Skórcz (2)";3990,11;4828,09;5166,84;5657,04;
2213112;"Smętowo Graniczne (2)";3901,60;4676,89;4868,90;5810,56;
2213122;"Starogard Gdański (2)";3750,67;4146,87;4696,28;5431,37;
2213132;"Zblewo (2)";4446,79;4878,64;5765,98;5865,09;
2214011;"Tczew (1)";3537,33;4223,58;4509,42;4899,22;
2214023;"Gniew (3)";3896,92;4522,02;5208,11;4928,77;
2214032;"Morzeszczyn (2)";4669,86;5498,27;4759,66;4981,85;
2214043;"Pelplin (3)";3620,08;4527,09;5270,39;4638,50;
2214052;"Subkowy (2)";3975,91;4423,89;4837,53;5120,03;
2214062;"Tczew (2)";3878,14;4612,93;4318,93;5017,52;
2215011;"Reda (1)";3368,95;3887,42;4528,29;5480,01;
2215021;"Rumia (1)";3401,29;3822,53;4349,80;4972,39;
2215031;"Wejherowo (1)";4009,81;4211,75;4940,74;5201,27;
2215042;"Choczewo (2)";4608,25;5220,22;5595,48;5516,47;
2215052;"Gniewino (2)";5635,24;6154,99;6731,32;6961,61;
2215062;"Linia (2)";5766,83;6365,71;7089,14;6341,80;
2215072;"Luzino (2)";4868,22;5518,80;8190,10;6918,12;
2215082;"Łęczyce (2)";4663,29;5947,80;5312,97;5755,35;
2215092;"Szemud (2)";4776,52;5985,63;6447,67;7149,49;
2215102;"Wejherowo (2)";4546,18;4775,65;5256,77;5988,07;
2216013;"Dzierzgoń (3)";3929,92;4404,17;4704,79;5417,52;
2216022;"Mikołajki Pomorskie (2)";4340,41;4956,08;7262,34;5622,52;
2216032;"Stary Dzierzgoń (2)";4152,48;4435,56;4545,42;5194,13;
2216042;"Stary Targ (2)";3896,88;4078,20;4400,21;5150,49;
2216053;"Sztum (3)";3921,10;3810,80;5257,59;4671,54;
2261011;"Gdańsk (1)";5789,61;6183,37;7111,46;8001,40;
2262011;"Gdynia (1)";5279,30;5897,75;6548,92;7846,46;
2263011;"Słupsk (1)";5132,34;5630,10;6269,49;7029,82;
2264011;"Sopot (1)";7356,29;7673,06;8974,76;9921,11;
2401011;"Będzin (1)";3748,84;3962,95;4267,09;4690,26;
2401021;"Czeladź (1)";3972,90;4159,29;4512,03;5146,83;
2401031;"Wojkowice (1)";3142,51;3159,77;3230,28;3785,25;
2401042;"Bobrowniki (2)";3582,75;4815,20;4352,09;5082,10;
2401052;"Mierzęcice (2)";3125,99;3429,56;4431,52;4762,03;
2401062;"Psary (2)";3673,67;4590,06;5190,98;5723,61;
2401073;"Siewierz (3)";4402,13;5040,80;5178,28;5734,80;
2401081;"Sławków (1)";4264,94;4784,68;4977,15;5964,78;
2402011;"Szczyrk (1)";4268,90;4500,52;6007,58;5571,52;
2402022;"Bestwina (2)";3093,19;3809,31;4143,15;5027,68;
2402032;"Buczkowice (2)";3740,51;3852,06;4806,05;5853,17;
2402043;"Czechowice-Dziedzice (3)";3552,41;4090,82;4501,82;5262,53;
2402052;"Jasienica (2)";3463,34;4021,68;4724,84;5209,52;
2402062;"Jaworze (2)";3525,88;4375,21;4866,89;4882,70;
2402072;"Kozy (2)";3866,52;4367,23;5040,18;5175,74;
2402082;"Porąbka (2)";3491,27;3731,72;4017,74;4907,17;
2402093;"Wilamowice (3)";3441,02;3738,08;4513,50;5940,72;
2402102;"Wilkowice (2)";3287,65;3810,60;4586,40;6102,67;
2403011;"Cieszyn (1)";3926,70;4733,19;4643,57;5649,11;
2403021;"Ustroń (1)";4673,94;5594,24;5852,18;5829,43;
2403031;"Wisła (1)";4024,65;4443,91;5420,20;6324,10;
2403042;"Brenna (2)";3647,40;4325,36;4815,31;5693,61;
2403052;"Chybie (2)";3548,72;4134,43;4521,78;5658,93;
2403062;"Dębowiec (2)";3597,54;4073,92;4961,37;5037,55;
2403072;"Goleszów (2)";3156,94;3425,02;3906,29;4300,50;
2403082;"Hażlach (2)";3370,45;3805,26;4150,21;5100,04;
2403092;"Istebna (2)";3984,57;4701,75;6110,54;5108,10;
2403103;"Skoczów (3)";3284,02;3656,83;4183,60;4461,88;
2403113;"Strumień (3)";3559,73;3858,70;4204,54;4596,53;
2403122;"Zebrzydowice (2)";3337,23;4083,58;4190,72;4643,28;
2404013;"Blachownia (3)";3147,76;3548,46;4646,33;4945,05;
2404022;"Dąbrowa Zielona (2)";3397,23;3698,55;5397,65;4488,66;
2404032;"Janów (2)";3209,27;4192,00;4466,45;4454,60;
2404042;"Kamienica Polska (2)";3137,46;3306,34;3660,52;4568,08;
2404052;"Kłomnice (2)";3175,01;3630,93;4577,31;4205,17;
2404063;"Koniecpol (3)";2835,55;3787,83;4736,94;4589,82;
2404072;"Konopiska (2)";3377,12;3881,01;4401,30;4785,22;
2404082;"Kruszyna (2)";3284,61;4294,78;5795,03;5460,68;
2404092;"Lelów (2)";3931,72;4285,18;5096,44;6007,51;
2404102;"Mstów (2)";3350,15;3437,35;4311,90;4376,43;
2404112;"Mykanów (2)";3629,47;4000,75;4821,34;4463,50;
2404122;"Olsztyn (2)";3525,96;3992,76;5774,52;5083,06;
2404132;"Poczesna (2)";3213,41;3710,22;4127,38;5275,75;
2404142;"Przyrów (2)";3115,40;4135,10;4942,78;4841,86;
2404152;"Rędziny (2)";3608,54;4234,75;4849,11;5355,34;
2404162;"Starcza (2)";3554,08;4186,22;4432,86;5274,05;
2405011;"Knurów (1)";3753,19;3961,88;4527,60;5092,02;
2405021;"Pyskowice (1)";3445,39;3945,75;5073,97;6089,77;
2405032;"Gierałtowice (2)";4285,49;4915,40;5597,43;5813,00;
2405042;"Pilchowice (2)";3635,85;3735,27;4338,01;4701,02;
2405052;"Rudziniec (2)";3852,42;3975,81;5138,42;4970,88;
2405063;"Sośnicowice (3)";3690,39;4281,75;5106,37;6282,04;
2405073;"Toszek (3)";3448,53;3692,72;3837,32;4595,22;
2405082;"Wielowieś (2)";3683,19;4043,85;4173,78;4543,79;
2406013;"Kłobuck (3)";3426,19;3890,90;4688,98;4473,63;
2406023;"Krzepice (3)";3362,31;3601,19;4490,07;4389,82;
2406032;"Lipie (2)";4281,43;3926,27;4772,58;5351,95;
2406042;"Miedźno (2)";3162,84;4819,14;4557,55;5191,88;
2406052;"Opatów (2)";3287,75;3836,61;5032,94;4607,21;
2406062;"Panki (2)";3216,37;4143,08;5882,23;4420,04;
2406072;"Popów (2)";3140,84;3982,70;4401,08;6037,30;
2406082;"Przystajń (2)";3956,11;4862,60;5676,53;5526,57;
2406092;"Wręczyca Wielka (2)";3628,36;4135,13;4861,51;4529,39;
2407011;"Lubliniec (1)";3594,91;4170,51;4274,30;5244,49;
2407022;"Boronów (2)";5182,78;4212,54;5061,04;5922,56;
2407032;"Ciasna (2)";4115,82;4325,58;5832,25;6617,70;
2407042;"Herby (2)";3745,92;4090,54;4945,33;6605,59;
2407052;"Kochanowice (2)";3557,85;3855,18;4481,96;4810,83;
2407062;"Koszęcin (2)";3338,82;3820,02;4512,81;4472,51;
2407072;"Pawonków (2)";3227,55;3645,82;4068,63;5451,68;
2407083;"Woźniki (3)";3848,59;4373,92;4933,38;5781,55;
2408011;"Łaziska Górne (1)";4579,73;4633,65;5067,65;5411,01;
2408021;"Mikołów (1)";4676,75;5019,84;5545,10;6074,91;
2408031;"Orzesze (1)";3294,76;3723,17;4087,22;4539,50;
2408042;"Ornontowice (2)";4401,18;5119,70;5722,24;5543,60;
2408052;"Wyry (2)";4150,52;4784,50;5538,84;5544,37;
2409011;"Myszków (1)";3379,54;3665,24;4158,64;4602,67;
2409023;"Koziegłowy (3)";3579,92;4453,80;5636,53;5175,73;
2409032;"Niegowa (2)";4213,47;4801,97;5713,57;5641,95;
2409042;"Poraj (2)";3565,39;3705,71;4228,46;4393,02;
2409053;"Żarki (3)";3835,65;4760,55;5769,68;5526,82;
2410012;"Goczałkowice-Zdrój (2)";5183,14;5996,12;6512,22;7006,82;
2410022;"Kobiór (2)";3656,96;4192,53;5276,50;5507,39;
2410032;"Miedźna (2)";3283,07;3992,56;4384,72;4715,23;
2410042;"Pawłowice (2)";4671,31;4837,78;5188,80;5640,36;
2410053;"Pszczyna (3)";3687,56;4223,90;4708,44;5186,45;
2410062;"Suszec (2)";3769,47;4312,47;4595,68;4907,10;
2411011;"Racibórz (1)";3243,40;3693,46;3936,06;4292,46;
2411022;"Kornowac (2)";3214,84;3755,77;5046,07;6945,03;
2411033;"Krzanowice (3)";3020,89;3305,73;3578,18;3990,02;
2411042;"Krzyżanowice (2)";3225,88;3971,00;4117,72;4833,31;
2411053;"Kuźnia Raciborska (3)";3074,69;3505,82;3730,48;3906,83;
2411062;"Nędza (2)";3150,03;3259,23;3703,94;4383,87;
2411072;"Pietrowice Wielkie (2)";3267,63;3701,04;4002,21;4525,82;
2411082;"Rudnik (2)";3838,19;4023,52;4393,78;5797,63;
2412013;"Czerwionka-Leszczyny (3)";3258,88;3548,22;3926,31;4421,81;
2412022;"Gaszowice (2)";3303,04;3676,94;4215,02;4380,57;
2412032;"Jejkowice (2)";3565,73;3978,00;4415,20;5108,20;
2412042;"Lyski (2)";3750,67;3777,79;3914,06;4926,00;
2412052;"Świerklany (2)";4244,08;4774,75;4317,29;5074,56;
2413011;"Kalety (1)";3147,32;4142,73;4292,56;4848,78;
2413021;"Miasteczko Śląskie (1)";4377,88;4861,85;5458,95;5092,93;
2413031;"Radzionków (1)";3281,14;4232,13;4500,43;5798,72;
2413041;"Tarnowskie Góry (1)";3602,52;4115,56;4490,39;5052,94;
2413052;"Krupski Młyn (2)";5150,62;6213,12;5426,44;5835,74;
2413062;"Ożarowice (2)";4161,47;4970,79;5273,99;6520,04;
2413072;"Świerklaniec (2)";3813,54;4268,07;4961,05;5160,68;
2413082;"Tworóg (2)";3462,42;3743,97;3806,43;5311,11;
2413092;"Zbrosławice (2)";3540,04;4221,52;4609,33;5033,72;
2414011;"Bieruń (1)";4321,86;4965,93;5226,13;5817,07;
2414021;"Imielin (1)";4256,31;4525,07;6624,69;6416,39;
2414031;"Lędziny (1)";3293,67;3779,22;4543,35;5490,73;
2414042;"Bojszowy (2)";3903,56;4292,65;4591,71;5147,32;
2414052;"Chełm Śląski (2)";3978,66;4596,30;4892,75;5270,72;
2415011;"Pszów (1)";2903,82;3029,75;3854,52;4442,47;
2415021;"Radlin (1)";3873,46;4331,40;4760,79;5148,93;
2415031;"Rydułtowy (1)";3334,73;3873,01;3988,54;4239,23;
2415041;"Wodzisław Śląski (1)";3565,61;3983,69;4325,21;4709,84;
2415052;"Godów (2)";3156,82;3468,94;4083,51;4612,61;
2415062;"Gorzyce (2)";3179,06;3545,31;4117,14;4616,72;
2415072;"Lubomia (2)";5034,08;5523,62;5193,66;7451,44;
2415082;"Marklowice (2)";4288,10;4106,32;6201,77;5668,94;
2415092;"Mszana (2)";3779,86;4017,18;4715,64;5972,37;
2416011;"Poręba (1)";2835,85;3191,59;3315,54;3740,34;
2416021;"Zawiercie (1)";3430,13;3915,74;4068,44;4677,03;
2416032;"Irządze (2)";3815,21;4460,31;4471,15;5619,59;
2416042;"Kroczyce (2)";3500,46;3837,31;5024,86;6037,72;
2416053;"Łazy (3)";3193,32;3672,66;4056,61;4597,25;
2416063;"Ogrodzieniec (3)";3611,04;4136,22;4411,26;4751,59;
2416073;"Pilica (3)";3299,66;3478,29;4034,74;4743,59;
2416083;"Szczekociny (3)";3592,42;3854,41;4086,44;4185,79;
2416092;"Włodowice (2)";2905,43;4709,98;4102,43;4794,85;
2416102;"Żarnowiec (2)";3625,24;4194,75;4341,38;5161,78;
2417011;"Żywiec (1)";3886,61;4623,73;4534,90;5051,91;
2417022;"Czernichów (2)";3559,21;3800,66;3808,99;4149,82;
2417032;"Gilowice (2)";3608,26;4106,79;4160,70;4657,34;
2417042;"Jeleśnia (2)";3632,87;3896,93;4301,61;4624,46;
2417052;"Koszarawa (2)";4651,86;4997,63;5580,57;5913,00;
2417062;"Lipowa (2)";3556,25;4023,86;4445,05;4861,09;
2417072;"Łękawica (2)";4025,93;4670,97;5464,17;4976,33;
2417082;"Łodygowice (2)";3296,68;3663,99;4099,77;4720,42;
2417092;"Milówka (2)";3710,88;4019,70;4757,27;4569,36;
2417102;"Radziechowy-Wieprz (2)";3361,27;3699,27;3891,37;4407,77;
2417112;"Rajcza (2)";3805,49;4545,59;4826,90;5031,93;
2417122;"Ślemień (2)";4397,84;4068,80;4800,52;5007,15;
2417132;"Świnna (2)";3684,41;4168,96;4506,08;4623,05;
2417142;"Ujsoły (2)";3752,67;4064,36;4099,71;4658,73;
2417152;"Węgierska Górka (2)";3624,44;3981,11;4404,08;4368,18;
2461011;"Bielsko-Biała (1)";5190,73;5647,54;6430,33;7624,60;
2462011;"Bytom (1)";4546,23;4801,52;5410,58;5702,17;
2463011;"Chorzów (1)";5432,88;5600,24;6290,77;6797,36;
2464011;"Częstochowa (1)";5050,13;5380,25;5839,33;6359,91;
2465011;"Dąbrowa Górnicza (1)";5521,61;5923,83;6450,94;6822,92;
2466011;"Gliwice (1)";6072,85;6124,48;6863,64;7752,99;
2467011;"Jastrzębie-Zdrój (1)";4277,14;4576,68;5116,32;5804,18;
2468011;"Jaworzno (1)";5127,32;5188,86;5966,81;6104,51;
